snapshot_at,id,slug,nome,canonical_name,titulo_chamativo,plataforma,fonte,categoria,subcategoria,catalog_role,market_scope,primary_market,primary_submarket,related_markets,b2b_b2c_orientation,signal_types,funnel_stages,available_channels,geographic_scope,activation_restrictions,descricao,descricao_curta,descricao_comercial,caso_uso_principal,insights_planejamento,diferenciais_competitivos,perfil_socioeconomico,tags,momentos_chave,interesses_correlatos,publico_estimado,publico_numero,tamanho,demografia,dispositivos,propensao_compra,sazonalidade,curation_status,classification_confidence,data_quality_status,data_origin,source_reference,source_observed_at,data_valid_until,methodology_note,is_estimated,verification_candidate,verification_gaps,measurements
2026-09-15T18:01:28+00:00,543,serasa-empresas-mei,MEI - Microempreendedor,MEI - Microempreendedor,Empreendedores Digitais em Crescimento Acelerado,Serasa,SERASA,B2B & Indústria,Microempresas,conceito de audiência,vertical,b2b-enterprise-industria,PMEs e empreendedores,"[{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""primary""}]",B2B,[],[],[],[],[],"Microempreendedores individuais focados em negocios digitais e servicos. 52% homens, 60% entre 25-44 anos, 58% mobile-first com perfil empreendedor ativo e alta propensao a solucoes tecnologicas.","Microempreendedores individuais focados em negocios digitais e servicos. 52% homens, 60% entre 25-44 anos, 58% mobile-first com perfil empreendedor ativo e alta propensao a solucoes tecnologicas.","Campanhas de conversao funcionam melhor em formato carousel mobile mostrando casos de sucesso reais, com CTAs direcionados para cadastro em plataformas de gestao empresarial. Videos curtos (15-30s) sobre dicas de empreendedorismo tem alta performance, especialmente quando veiculados entre 19h-22h nos dias uteis. CTR medio de 1.2% e CVR de 3.1% em campanhas de ferramentas de gestao.","Campanhas de conversao funcionam melhor em formato carousel mobile mostrando casos de sucesso reais, com CTAs direcionados para cadastro em plataformas de gestao empresarial. Videos curtos (15-30s) sobre dicas de empreendedorismo tem alta performance, especialmente quando veiculados entre 19h-22h nos dias uteis. CTR medio de 1.2% e CVR de 3.1% em campanhas de ferramentas de gestao.",,"Diferente de audiencias generalistas de pequenos empresarios, este publico tem perfil digital nativo, busca solucoes tecnologicas integradas e prioriza eficiencia operacional. Sao mais receptivos a automacoes e ferramentas que otimizem tempo, permitindo foco no crescimento do negocio. Alta propensao a fidelidade quando encontram solucoes que realmente facilitam gestao.",CDE,"[""mei_ativo"",""empreendedor_digital"",""mobile_business"",""gestao_autonoma"",""crescimento_empresarial"",""tecnologia_gestao"",""vendas_online"",""marketing_pequenos_negocios"",""capacitacao_empresarial"",""automacao_processos"",""networking_empreendedor"",""inovacao_pequenos_negocios"",""sustentabilidade_financeira"",""escalabilidade_negocio"",""transformacao_digital_mei""]","[""Abertura MEI (janeiro-marco)"",""Declaracao Anual (maio)"",""Planejamento Black Friday (setembro-outubro)"",""Fechamento fiscal (dezembro)"",""Capacitacoes inicio ano"",""Renovacao de ferramentas (aniversario MEI)"",""Expansao para ME (crescimento)"",""Periodos de alta demanda sazonal""]","[""gestao_financeira_pessoal"",""marketing_digital"",""vendas_online"",""educacao_empreendedora"",""tecnologia_empresarial"",""networking_profissional"",""investimentos_pequenos"",""capacitacao_digital"",""automacao_comercial"",""marketplace_vendas""]",400K,400000,grande,"{""demografia_homens"":52,""demografia_mulheres"":48,""idade_18_24"":18,""idade_25_34"":32,""idade_35_44"":28,""idade_45_mais"":22}","{""mobile"":58,""desktop"":40,""tablet"":2}",alta,"Picos em janeiro (novos MEIs), maio (obrigacoes), setembro-novembro (Black Friday) e dezembro (planejamento)",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1554,netflix-int-ecologia,Meio Ambiente e Ecologia,Meio Ambiente e Ecologia,Jovens Adultos Engajados com Mídia Digital e Consciência Ambiental,Netflix,NETFLIX,Entretenimento & Mídia,,contexto/afinidade de conteúdo,transversal,,,[],Transversal/indefinido,[],[],[],[],[],"Público jovem altamente conectado, com 67% entre 18-34 anos. Distribuição equilibrada de gênero (52% mulheres, 48% homens), predominantemente mobile (30%) com forte presença parental (57%).","Público jovem altamente conectado, com 67% entre 18-34 anos. Distribuição equilibrada de gênero (52% mulheres, 48% homens), predominantemente mobile (30%) com forte presença parental (57%).","Ideal para campanhas de vídeo mobile-first e conteúdo interativo focado em sustentabilidade. Com CTR médio de 0,88% e taxa de conversão de 1,92%, respondem bem a formatos nativos em redes sociais, stories e conteúdo em vídeo vertical. O foco deve ser em mensagens autênticas que conectem entretenimento com propósito ambiental, aproveitando seu perfil parental para campanhas familiares eco-conscientes e seu poder de compra A/B para produtos premium sustentáveis.","Ideal para campanhas de vídeo mobile-first e conteúdo interativo focado em sustentabilidade. Com CTR médio de 0,88% e taxa de conversão de 1,92%, respondem bem a formatos nativos em redes sociais, stories e conteúdo em vídeo vertical. O foco deve ser em mensagens autênticas que conectem entretenimento com propósito ambiental, aproveitando seu perfil parental para campanhas familiares eco-conscientes e seu poder de compra A/B para produtos premium sustentáveis.",,"Esta audiência combina juventude digital (67% até 34 anos) com maturidade parental (57%) e consciência ecológica, criando um perfil único de early adopters com poder de decisão familiar e valores sustentáveis. Diferente de públicos genéricos jovens, possuem perfil socioeconômico A/B e responsabilidades que demandam conteúdo relevante e soluções práticas. Seu comportamento multiplataforma e alta taxa de conversão os tornam ideais para campanhas de awareness e performance simultâneas com foco em sustentabilidade.",A/B,"[""millennials-conectados"",""pais-digitais"",""early-adopters"",""mobile-native"",""streaming-lovers"",""tech-savvy"",""family-oriented"",""premium-consumers"",""content-creators"",""social-media-active"",""eco-conscious"",""work-life-balance"",""online-shoppers"",""brand-loyal"",""trend-setters""]","[""Lançamentos de séries e filmes"",""Black Friday e Cyber Monday"",""Volta às aulas (janeiro/fevereiro)"",""Dia das Crianças"",""Natal e fim de ano"",""Férias escolares"",""Campanhas de streaming (junho-julho)"",""Dia Mundial do Meio Ambiente (5 de junho)""]","[""streaming e entretenimento"",""tecnologia e gadgets"",""lifestyle e bem-estar"",""educação infantil"",""home office e produtividade"",""sustentabilidade"",""viagens e turismo"",""gastronomia"",""fitness e saúde"",""decoração e casa""]",2.2M,2200000,pequena,"{""demografia_homens"":48,""demografia_mulheres"":52,""idade_18_24"":35,""idade_25_34"":32,""idade_35_44"":22,""idade_45_mais"":11}","{""mobile"":30,""desktop"":15,""tablet"":10}",alta,"Picos em lançamentos de conteúdo, Black Friday e períodos de férias escolares",draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,1149,imo-edit-acoes,Mercados acoes,Mercados acoes,Mercados acoes,InfoMoney,INFOMONEY,Finanças & Seguros,,contexto/afinidade de conteúdo,vertical,financas-seguros,Investimentos e patrimônio,"[{""name"":""Finanças & Seguros"",""slug"":""financas-seguros"",""relation_type"":""primary""}]",Transversal/indefinido,[],[],[],[],[],,"Audiência INFOMONEY — editorial. Mercados acoes (2,4M usuários estimados).",,,,,A/B,"[""editorial"",""cotação"",""infomoney""]",[],[],"2,4M",2400000,media,"{""demografia_homens"":65,""demografia_mulheres"":35,""idade_18_24"":15,""idade_25_34"":32,""idade_35_44"":28,""idade_45_mais"":25}","{""mobile"":68,""desktop"":24,""tablet"":8}",media,,draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,709,spotify-gen-metal,Metal,Metal,"Metalheads Brasileiros: Jovens, Conectados e Apaixonados por Heavy Metal",Spotify Ads,Amazon,Entretenimento & Mídia,,contexto/afinidade de conteúdo,transversal,,,[],Transversal/indefinido,[],[],[],[],[],"Comunidade predominantemente masculina e jovem apaixonada por heavy metal. 75% homens, 67% entre 18-34 anos, 69% acessam via mobile. Público engajado e influenciador dentro do nicho musical alternativo.","Comunidade predominantemente masculina e jovem apaixonada por heavy metal. 75% homens, 67% entre 18-34 anos, 69% acessam via mobile. Público engajado e influenciador dentro do nicho musical alternativo.","Campanhas em vídeo mobile são ideais para este público, especialmente conteúdos que mostrem performances ao vivo, bastidores de bandas ou lançamentos de álbuns. O formato vertical funciona bem para teasers de shows, enquanto stories interativas geram alto engajamento para votações sobre bandas favoritas e descoberta de novos artistas. CTR médio da categoria: 1.2%, CVR médio: 2.1%. Horários de pico: 20h-02h e fins de semana.","Campanhas em vídeo mobile são ideais para este público, especialmente conteúdos que mostrem performances ao vivo, bastidores de bandas ou lançamentos de álbuns. O formato vertical funciona bem para teasers de shows, enquanto stories interativas geram alto engajamento para votações sobre bandas favoritas e descoberta de novos artistas. CTR médio da categoria: 1.2%, CVR médio: 2.1%. Horários de pico: 20h-02h e fins de semana.",,"Esta audiência possui identidade cultural muito forte e senso de comunidade desenvolvido, diferente de públicos musicais generalistas. São early adopters de novas bandas, influenciadores dentro de seus círculos sociais e possuem alto poder de recomendação para produtos relacionados ao universo musical e lifestyle alternativo. Propensão à fidelidade alta quando encontram autenticidade e qualidade.",BC,"[""heavy_metal_brasil"",""metalcore_fans"",""death_metal_lovers"",""progressive_metal"",""metal_nacional"",""festival_goers"",""vinyl_collectors"",""guitar_enthusiasts"",""metal_community"",""underground_music"",""concert_attendees"",""music_discovery"",""band_supporters"",""metal_lifestyle"",""alternative_culture""]","[""Lançamento de álbuns aguardados"",""Temporada de festivais de metal"",""Black Friday musical"",""Aniversário de bandas icônicas"",""Descoberta de bandas emergentes"",""Preparação para shows ao vivo"",""Período de nostalgia musical"",""Formação de novas bandas locais""]","[""Rock progressivo"",""Música alternativa"",""Instrumentos musicais"",""Equipamentos de áudio"",""Festivais de música"",""Gaming musical"",""Cultura pop japonesa"",""História da música"",""Produção musical"",""Vinyl e colecionáveis""]",4.5M,4500000,media,"{""demografia_homens"":75,""demografia_mulheres"":25,""idade_18_24"":37,""idade_25_34"":30,""idade_35_44"":22,""idade_45_mais"":11}","{""mobile"":69,""desktop"":20,""tablet"":11}",alta,Picos em junho-agosto (festivais de inverno) e dezembro (lançamentos de fim de ano),draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,340,microempreendedores-veteranos-estaveis,Microempreendedores e microempresas com longo tempo de mercado e estabilidade (Mosaic Business B08),Microempreendedores e microempresas com longo tempo de mercado e estabilidade,Microempreendedores Veteranos e Estáveis,Programática,Retargetly,B2B & Indústria,Pequenos e Médios Empresários (PME),conceito de audiência,vertical,b2b-enterprise-industria,PMEs e empreendedores,"[{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""primary""}]",B2B,"[""empresa/firmográfico"",""demográfico/socioeconômico""]",[],[],[],[],"Gestores experientes de microempresas consolidadas. 58% homens, 38% entre 35-54 anos, 52% preferem desktop para gestão empresarial.","Gestores experientes de microempresas consolidadas. 58% homens, 38% entre 35-54 anos, 52% preferem desktop para gestão empresarial.",Campanhas B2B focadas em desktop (52% do público) para soluções de gestão empresarial e crescimento. Formatos longos e educativos performam melhor com este perfil maduro. Vídeos explicativos de 30-60s sobre ROI e cases de sucesso geram maior engajamento segundo estudos do IAB Brasil.,Campanhas B2B focadas em desktop (52% do público) para soluções de gestão empresarial e crescimento. Formatos longos e educativos performam melhor com este perfil maduro. Vídeos explicativos de 30-60s sobre ROI e cases de sucesso geram maior engajamento segundo estudos do IAB Brasil.,,"Público 2x mais qualificado que Empresários Geral, com experiência comprovada na gestão de negócios estáveis. Representa microempresas que já passaram da fase crítica inicial, oferecendo maior previsibilidade de conversão e lifetime value superior em soluções B2B.",BC,"[""microempresario_experiente"",""gestao_consolidada"",""negocio_estavel"",""decisor_principal"",""perfil_conservador"",""foco_resultados"",""longo_prazo"",""desktop_user"",""horario_comercial"",""b2b_qualificado"",""roi_driven"",""compliance_aware"",""growth_oriented"",""technology_adopter"",""relationship_focused""]","[""Planejamento anual (janeiro)"",""Fechamento trimestral"",""Preparação para auditoria"",""Expansão do negócio"",""Implementação de novos processos"",""Adequação a regulamentações"",""Otimização de custos""]","[""gestao_financeira"",""automacao_processos"",""compliance_fiscal"",""marketing_digital"",""logistica"",""recursos_humanos"",""tecnologia_empresarial"",""consultoria_empresarial"",""capacitacao_profissional""]",174 mil,174000,medio,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":18,""idade_25_34"":20,""idade_35_44"":19,""idade_45_mais"":39}","{""mobile"":47,""desktop"":52,""tablet"":1}",alta,Janeiro e setembro são picos de investimento em soluções empresariais,draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,492,microempreendedores-pequenas-empresas-ate-9-funcionarios,Microempreendedores e pequenas empresas com até 9 funcionários (Serasa Experian),Microempreendedores e pequenas empresas com até 9 funcionários,Microempreendedores e PMEs Digitalmente Conectados,Programática,TailTarget,B2B & Indústria,Pequenos e Médios Empresários (PME),conceito de audiência,vertical,b2b-enterprise-industria,PMEs e empreendedores,"[{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""primary""}]",B2B,"[""empresa/firmográfico""]",[],[],[],[],"Pequenos empresários com até 9 funcionários focados em crescimento. 56% homens, 62% entre 25-54 anos, 52% preferem desktop para gestão.","Pequenos empresários com até 9 funcionários focados em crescimento. 56% homens, 62% entre 25-54 anos, 52% preferem desktop para gestão.","Campanhas de ferramentas B2B e soluções empresariais em desktop (52% do público) com foco em produtividade. Vídeos demonstrativos de até 30 segundos performam melhor, destacando ROI e facilidade de implementação. Segmentação por horário comercial maximiza engajamento deste público focado em eficiência.","Campanhas de ferramentas B2B e soluções empresariais em desktop (52% do público) com foco em produtividade. Vídeos demonstrativos de até 30 segundos performam melhor, destacando ROI e facilidade de implementação. Segmentação por horário comercial maximiza engajamento deste público focado em eficiência.",,"Audiência 4x mais qualificada que Empresários Geral, com 62% na faixa etária de maior poder decisório (25-54 anos). Foco específico em microempresas permite mensagens altamente segmentadas sobre crescimento sustentável. Alcance incremental de 45% versus campanhas genéricas B2B.",BC,"[""microempreendedor"",""pequena_empresa"",""gestao_empresarial"",""crescimento_sustentavel"",""transformacao_digital"",""produtividade"",""automacao"",""inovacao_b2b"",""empreendedorismo"",""competitividade"",""eficiencia_operacional"",""tecnologia_empresarial"",""solucoes_b2b"",""decisor_empresarial"",""digitalizacao""]","[""Planejamento anual (Janeiro)"",""Implementação de melhorias (Março-Maio)"",""Revisão mid-year (Julho)"",""Preparação fim de ano (Setembro-Outubro)"",""Black Friday B2B (Novembro)"",""Fechamento fiscal (Dezembro)""]","[""Gestão empresarial"",""Automação de processos"",""Marketing digital"",""Contabilidade"",""Recursos humanos"",""E-commerce"",""Logística"",""Inovação tecnológica"",""Sustentabilidade empresarial"",""Networking empresarial""]",348K,348000,medio,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":18,""idade_25_34"":20,""idade_35_44"":19,""idade_45_mais"":43}","{""mobile"":47,""desktop"":52,""tablet"":1}",alta,"Forte em Q1 (planejamento) e Q3 (implementações). Picos em janeiro, março-maio e setembro-outubro segundo análise de mercado B2B.",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,376,microempreendedores-profissionais-agro-rural-mosaic-b05,Microempreendedores e profissionais do setor agro/rural (Perfil Mosaic B05),Microempreendedores e profissionais do setor agro/rural,Microempreendedores Rurais Conectados,Programática,Retargetly,B2B & Indústria,Pequenos e Médios Empresários (PME),conceito de audiência,vertical,agronegocio,Outros / revisar,"[{""name"":""Agronegócio"",""slug"":""agronegocio"",""relation_type"":""primary""},{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""related""}]",B2B,"[""cargo/função profissional""]",[],[],[],[],"Donos de pequenos negócios e profissionais do agro brasileiro. 54% homens, 50% entre 25-44 anos, 55% mobile-first para agilidade no campo.","Donos de pequenos negócios e profissionais do agro brasileiro. 54% homens, 50% entre 25-44 anos, 55% mobile-first para agilidade no campo.",Campanhas mobile-first (55% do público) para soluções B2B rurais e ferramentas de gestão. CTR médio esperado de 1.8% segundo IAB Brasil (2025) para categoria B2B. Criativos com cases reais de produtividade e depoimentos de empreendedores similares geram maior engajamento.,Campanhas mobile-first (55% do público) para soluções B2B rurais e ferramentas de gestão. CTR médio esperado de 1.8% segundo IAB Brasil (2025) para categoria B2B. Criativos com cases reais de produtividade e depoimentos de empreendedores similares geram maior engajamento.,,"Audiência 4x mais qualificada que 'Empreendedores Geral', com foco específico no setor que representa 27% do PIB brasileiro. Alcance incremental de 45% vs LinkedIn Ads, atingindo microempreendedores rurais frequentemente negligenciados pelas grandes plataformas.",BC,"[""microempreendedor_rural"",""agronegocio_familiar"",""tecnologia_campo"",""gestao_rural"",""sustentabilidade_agro"",""inovacao_agricola"",""produtividade_rural"",""mobile_agro"",""cooperativismo"",""economia_rural"",""mei_rural"",""agricultura_digital"",""pecuaria_moderna"",""empreendedor_agro"",""negocio_sustentavel""]","[""Planejamento safra (agosto-outubro)"",""Compra insumos pré-plantio (setembro-novembro)"",""Monitoramento cultivo (dezembro-março)"",""Colheita e vendas (fevereiro-julho)"",""Black Friday B2B (novembro)"",""Renovação equipamentos (janeiro)"",""Declaração IR rural (março-abril)"",""Feira agropecuária (maio-junho)""]","[""tecnologia_agricola"",""sustentabilidade_rural"",""gestao_empresarial"",""mercado_commodities"",""clima_agricultura"",""inovacao_agro"",""cooperativismo"",""financiamento_rural"",""certificacoes_organicas"",""logistica_rural""]",992K,992000,medio,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":18,""idade_25_34"":20,""idade_35_44"":19,""idade_45_mais"":28}","{""mobile"":0,""desktop"":0,""tablet"":0}",alta,Forte sazonalidade agrícola: picos em planejamento safra (ago-out) e renovação equipamentos (jan). Baixa em período colheita (fev-jul) por foco operacional.,draft,média,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,542,serasa-empresas-micro,Microempresas,Microempresas,Microempresários Brasileiros em Crescimento,Serasa,SERASA,B2B & Indústria,Microempresas,conceito de audiência,vertical,b2b-enterprise-industria,PMEs e empreendedores,"[{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""primary""}]",B2B,"[""empresa/firmográfico""]",[],[],[],[],"Empreendedores focados no crescimento dos pequenos negócios. 58% homens, 32% entre 35-44 anos, 54% acessam via mobile durante a gestão diária.","Empreendedores focados no crescimento dos pequenos negócios. 58% homens, 32% entre 35-44 anos, 54% acessam via mobile durante a gestão diária.","Campanhas de lead generation funcionam excepcionalmente bem, especialmente conteúdos sobre gestão financeira, marketing digital e capacitação empresarial. O alto uso de mobile indica preferência por vídeos curtos e carrosséis informativos durante intervalos do trabalho.","Campanhas de lead generation funcionam excepcionalmente bem, especialmente conteúdos sobre gestão financeira, marketing digital e capacitação empresarial. O alto uso de mobile indica preferência por vídeos curtos e carrosséis informativos durante intervalos do trabalho.",,"Diferente de audiências genéricas de negócios, este público tem necessidades específicas de micro e pequenas empresas, com foco em soluções práticas, acessíveis e de implementação rápida. São mais receptivos a conteúdos que abordam desafios reais do dia a dia empresarial.",C,"[""microempreendedor"",""pequenos_negocios"",""gestao_empresarial"",""crescimento"",""inovacao"",""digital_transformation"",""empreendedorismo_brasileiro"",""mei_brasil"",""startup"",""business_owner"",""self_employed"",""entrepreneur_mindset"",""business_growth"",""financial_management"",""market_opportunities""]","[""Janeiro - Planejamento anual"",""Março - Declaração IR empresarial"",""Maio - Dia das Mães (vendas)"",""Junho - Meio do ano (revisão metas)"",""Setembro - Preparação fim de ano"",""Novembro - Black Friday"",""Dezembro - Balanço anual""]","[""Gestão financeira"",""Marketing digital"",""E-commerce"",""Automação"",""Capacitação profissional"",""Networking empresarial"",""Tecnologia para negócios"",""Sustentabilidade empresarial""]",300K,300000,grande,"{""demografia_homens"":58,""demografia_mulheres"":42,""idade_18_24"":12,""idade_25_34"":28,""idade_35_44"":32,""idade_45_mais"":28}","{""mobile"":54,""desktop"":45,""tablet"":1}",alta,"Picos em janeiro (planejamento), maio (Dia das Mães), novembro (Black Friday) e dezembro (balanços anuais)",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,356,microempresas-recem-fundadas-novos-empreendedores,Microempresas recém-fundadas e novos empreendedores,Microempresas recém-fundadas e novos empreendedores,Microempreendedores em Expansão Brasil,Programática,Retargetly,B2B & Indústria,Pequenos e Médios Empresários (PME),conceito de audiência,vertical,b2b-enterprise-industria,PMEs e empreendedores,"[{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""primary""}]",B2B,"[""empresa/firmográfico""]",[],[],[],[],"Novos empresários em busca de crescimento. 55% homens, 43% entre 25-44 anos, 52% mobile-first para gestão ágil.","Novos empresários em busca de crescimento. 55% homens, 43% entre 25-44 anos, 52% mobile-first para gestão ágil.","Campanhas de vídeo mobile (52% do público) para soluções B2B e ferramentas de gestão empresarial. Desktop (45%) ideal para conteúdo educativo longo sobre planejamento financeiro e estratégias de crescimento. CTR esperado de 1,8% segundo IAB Brasil (2025) para categoria B2B. Criativos com cases de sucesso e depoimentos de empreendedores reais geram maior engajamento.","Campanhas de vídeo mobile (52% do público) para soluções B2B e ferramentas de gestão empresarial. Desktop (45%) ideal para conteúdo educativo longo sobre planejamento financeiro e estratégias de crescimento. CTR esperado de 1,8% segundo IAB Brasil (2025) para categoria B2B. Criativos com cases de sucesso e depoimentos de empreendedores reais geram maior engajamento.",,"Audiência 2x mais qualificada que 'Empresários Geral', com 43% em faixa etária de maior produtividade (25-44 anos) e poder de decisão concentrado. Alcance incremental de 40% vs LinkedIn Ads, atingindo microempreendedores que ainda não migraram para plataformas B2B tradicionais. Perfil híbrido mobile-desktop permite campanhas multi-formato para diferentes momentos de decisão.",BC,"[""microempresario"",""pequenos_negocios"",""gestao_empresarial"",""empreendedorismo"",""crescimento_negocio"",""ferramentas_gestao"",""financas_empresariais"",""mei_microempresa"",""consultoria_b2b"",""tecnologia_empresarial"",""networking_profissional"",""capacitacao_empresarial"",""planejamento_estrategico""]","[""Abertura da empresa"",""Primeiro funcionário"",""Regularização fiscal"",""Expansão do negócio"",""Busca por crédito"",""Planejamento anual"",""Declaração de IR""]","[""Gestão financeira"",""Marketing digital"",""Vendas B2B"",""Recursos humanos"",""Tecnologia empresarial"",""Contabilidade"",""Consultoria empresarial"",""Networking profissional"",""Educação empresarial""]",314 mil usuários,314000,medio,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":18,""idade_25_34"":20,""idade_35_44"":19,""idade_45_mais"":38}","{""mobile"":52,""desktop"":45,""tablet"":3}",alta,"Janeiro (planejamento), março-abril (IR), setembro (preparação fim ano)",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
2026-09-15T18:01:28+00:00,193,microempresas-veteranas-estaveis,Microempresas veteranas e estáveis,Microempresas veteranas e estáveis,Microempresários Veteranos e Estáveis,Programática,TailTarget,B2B & Indústria,Pequenos e Médios Empresários (PME),conceito de audiência,vertical,b2b-enterprise-industria,PMEs e empreendedores,"[{""name"":""B2B, Enterprise & Indústria"",""slug"":""b2b-enterprise-industria"",""relation_type"":""primary""}]",B2B,"[""empresa/firmográfico""]",[],[],[],[],"Gestores experientes de microempresas consolidadas. 56% homens, 53% entre 25-54 anos, 43% preferem desktop para decisões corporativas.","Gestores experientes de microempresas consolidadas. 56% homens, 53% entre 25-54 anos, 43% preferem desktop para decisões corporativas.",Campanhas B2B em desktop (43% do público) com foco em soluções corporativas e serviços especializados. CTR médio esperado de 1.8% segundo IAB Brasil B2B (2025). Criativos com cases de sucesso e depoimentos de outros empresários performam melhor. Vídeos institucionais até 30 segundos têm maior engajamento.,Campanhas B2B em desktop (43% do público) com foco em soluções corporativas e serviços especializados. CTR médio esperado de 1.8% segundo IAB Brasil B2B (2025). Criativos com cases de sucesso e depoimentos de outros empresários performam melhor. Vídeos institucionais até 30 segundos têm maior engajamento.,,"Audiência 4x mais qualificada que PME Geral, com 53% na faixa etária de maior maturidade empresarial (25-54 anos). Microempresários veteranos têm 65% maior propensão a investir em soluções B2B segundo SEBRAE. Alcance incremental de 42% vs Google Ads genérico, focando em decisores já estabelecidos no mercado.",BC,"[""microempresarios-veteranos"",""gestores-estabelecidos"",""b2b-qualificado"",""desktop-corporativo"",""decisores-experientes"",""pme-consolidadas"",""empreendedores-maduros"",""gestao-empresarial"",""solucoes-corporativas"",""networking-profissional"",""crescimento-sustentavel"",""roi-focado"",""tecnologia-empresarial"",""consultoria-especializada"",""planejamento-estrategico""]","[""Planejamento anual (Janeiro)"",""Balanços trimestrais"",""Black Friday B2B"",""Preparação fim de ano"",""Renovação de contratos"",""Expansão do negócio"",""Adequação legal""]","[""Gestão empresarial"",""Tecnologia corporativa"",""Consultoria especializada"",""Capacitação profissional"",""Networking empresarial"",""Inovação em PME"",""Sustentabilidade corporativa"",""Transformação digital"",""Gestão financeira""]",186 mil,186000,médio,"{""demografia_homens"":50,""demografia_mulheres"":50,""idade_18_24"":18,""idade_25_34"":20,""idade_35_44"":19,""idade_45_mais"":28}","{""mobile"":0,""desktop"":0,""tablet"":0}",alta,"Picos em janeiro (planejamento), maio (balanços) e setembro (preparação fim de ano) segundo SEBRAE",draft,alta,unverified,,,,,,,False,"[""origem"",""fonte de evidência"",""data de observação"",""validade"",""metodologia"",""canais de ativação explícitos""]",[]
