id,id_audiencia_plataforma,nome,slug,titulo_chamativo,descricao,descricao_curta,descricao_comercial,caso_uso_principal,insights_planejamento,diferenciais_competitivos,tags,perfil_socioeconomico,momentos_chave,interesses_correlatos,categorias_alto_desempenho,propensao_compra,sazonalidade,relevancia_score,is_premium,is_active,dados_validos,campos_estimados_total,campos_com_dados_reais,requer_cotacao,fonte,plataforma_id,categoria_id,categoria,subcategoria_id,subcategoria,plataforma
253,6487950167,Público com intenção de compra de imóveis,publico-com-intencao-de-compra-de-imoveis,Compradores Imóveis Ativos Brasil,"Brasileiros em busca ativa da casa própria. 52% mulheres, 52% entre 25-44 anos, 60% preferem mobile para pesquisa inicial.","Brasileiros em busca ativa da casa própria. 52% mulheres, 52% entre 25-44 anos, 60% preferem mobile para pesquisa inicial.","Campanhas mobile-first (60% do público) para construtoras e financeiras, com foco em novas modalidades de crédito. CTR médio esperado de 3.2% no setor imobiliário segundo dados IAB Brasil (2025). Criativos com simuladores de financiamento e tours virtuais performam melhor para este público que pesquisa ativamente.","Campanhas mobile-first (60% do público) para construtoras e financeiras, com foco em novas modalidades de crédito. CTR médio esperado de 3.2% no setor imobiliário segundo dados IAB Brasil (2025). Criativos com simuladores de financiamento e tours virtuais performam melhor para este público que pesquisa ativamente.",,"Audiência 2.5x mais engajada que Imóveis Geral, com 52% na faixa etária de maior capacidade de compra (25-44 anos). Alcance incremental de 40% versus Google Ads, capturando intenção de compra em momento de aquecimento do mercado para 2026.","['casa-propria', 'financiamento-imobiliario', 'primeiro-imovel', 'apartamento-novo', 'consorcio-imovel', 'selic-baixa', 'credito-habitacional', 'lancamentos-2026', 'familia-jovem', 'investimento-imovel', 'minha-casa-minha-vida', 'fgts-imovel', 'simulador-financiamento', 'oportunidade-compra', 'mercado-aquecido']",BC,"['Queda da Selic em 2026', 'Lançamentos primeiro trimestre', 'Feirões imobiliários', 'Mudanças na vida (casamento, filhos)', 'Oportunidades de desconto', 'Novas modalidades de financiamento', 'Contemplação em consórcio']","['Financiamento imobiliário', 'Decoração e móveis', 'Seguros residenciais', 'Investimentos conservadores', 'Planejamento financeiro', 'Arquitetura e design', 'Mudanças residenciais', 'Consórcio imobiliário', 'Fundos imobiliários']","['Construtoras e Incorporadoras', 'Financeiras e Bancos', 'Corretoras Imobiliárias', 'Seguros Residenciais', 'Móveis e Decoração', 'Serviços Mudança', 'Consórcios']",,"Picos em Q1 (planejamento) e Q4 (lançamentos), queda em dezembro-fevereiro segundo SindusCon-SP",87,True,True,True,4,5,False,Navegg,6,28,B2B & Indústria,16,Buscando Imóveis para Comprar,Programática
254,540998103,Pessoas com intenção de alugar um imóvel (Inquilinos),inquilinos-imoveis-aluguel,Futuros Inquilinos Digitais Brasil,"Pessoas em busca ativa de imóveis para alugar. 52% mulheres, 52% entre 25-44 anos, 60% preferem mobile para pesquisas.","Pessoas em busca ativa de imóveis para alugar. 52% mulheres, 52% entre 25-44 anos, 60% preferem mobile para pesquisas.","Campanhas mobile-first (60% do público) para imobiliárias, construtoras e fintechs. Formatos de vídeo curto mostrando tours virtuais e localização performam melhor. CTR médio esperado de 1.8% em campanhas geolocalizadas. Criativos com plantas baixas, preços por m² e facilidades de financiamento geram maior engajamento.","Campanhas mobile-first (60% do público) para imobiliárias, construtoras e fintechs. Formatos de vídeo curto mostrando tours virtuais e localização performam melhor. CTR médio esperado de 1.8% em campanhas geolocalizadas. Criativos com plantas baixas, preços por m² e facilidades de financiamento geram maior engajamento.",,"Audiência 2.5x mais qualificada que Imóveis Geral, com alta intenção de compra e comportamento de pesquisa ativo. Reach incremental de 42% vs Google Ads, capturando usuários em múltiplos touchpoints da jornada de locação.","['inquilino_ativo', 'busca_moradia', 'mobile_first', 'jovem_profissional', 'decisor_feminino', 'pesquisa_online', 'preco_consciente', 'localizacao_prioritaria', 'documentacao_simplificada', 'tours_virtuais', 'comparador_precos', 'mobilidade_urbana', 'lifestyle_urbano', 'primeira_moradia', 'upgrade_residencial']",BC,"['Primeiro emprego', 'Casamento/união estável', 'Separação/divórcio', 'Mudança de cidade', 'Nascimento de filhos', 'Upgrade de moradia', 'Estudos/faculdade', 'Aposentadoria']","['Decoração', 'Móveis e eletrodomésticos', 'Seguros residenciais', 'Internet e TV', 'Mudanças e fretes', 'Segurança residencial', 'Jardinagem', 'Home office', 'Pets', 'Transporte público']","['Imobiliárias', 'Fintechs habitacionais', 'Seguros residenciais', 'Móveis e decoração', 'Mudanças e logística', 'Telecomunicações', 'Segurança residencial']",alta,"Picos em Janeiro-Março e Julho, menor atividade em Dezembro",88,True,True,True,0,0,False,Navegg,6,28,B2B & Indústria,17,Buscando Imóveis para Alugar,Programática
255,540998106,Proprietários com intenção de colocar imóveis para alugar,proprietarios-imoveis-alugar,Proprietários Estratégicos de Imóveis para Locação,"Investidores imobiliários focados em renda através de aluguel. 52% mulheres, 52% entre 25-44 anos, 60% mobile.","Investidores imobiliários focados em renda através de aluguel. 52% mulheres, 52% entre 25-44 anos, 60% mobile.","Campanhas mobile-first (60% do público) para plataformas de gestão imobiliária e análise de mercado. Display mobile para alertas de oportunidades e vídeos curtos sobre tendências regionais. Segmentação geográfica essencial dado que São Paulo apresentou variações de R$ 42,40/m² em Santana até R$ 89,80/m² em Pinheiros segundo Estadão (2025).","Campanhas mobile-first (60% do público) para plataformas de gestão imobiliária e análise de mercado. Display mobile para alertas de oportunidades e vídeos curtos sobre tendências regionais. Segmentação geográfica essencial dado que São Paulo apresentou variações de R$ 42,40/m² em Santana até R$ 89,80/m² em Pinheiros segundo Estadão (2025).",,"Audiência 4x mais qualificada que Imóveis Geral, com 52% na faixa etária de maior capacidade de investimento (25-44 anos). Comportamento mobile-first permite alcance em momentos de decisão. Reach incremental de 40% vs Facebook/Google para investidores imobiliários.","['proprietario-investidor', 'renda-imobiliaria', 'yield-hunter', 'mercado-locacao', 'analise-roi', 'portfolio-imoveis', 'mobile-investor', 'dados-mercado', 'oportunidades-regionais', 'ciclos-economicos', 'multifamily-brasil', 'premiumizacao-setor', 'gestao-patrimonial', 'diversificacao-investimentos', 'tendencias-urbanas']",AB,"['Análise anual de portfólio', 'Reajustes de aluguel', 'Lançamentos imobiliários', 'Relatórios trimestrais de mercado', 'Mudanças na Selic', 'Oportunidades de aquisição', 'Temporada de declaração IR']","['Fundos imobiliários', 'Análise econômica', 'Mercado de capitais', 'Planejamento financeiro', 'Investimentos alternativos', 'Gestão patrimonial', 'Tecnologia imobiliária', 'Sustentabilidade urbana', 'Demografia urbana', 'Políticas habitacionais']","['Plataformas de gestão imobiliária', 'Fundos de investimento imobiliário', 'Consultorias especializadas', 'Tecnologia proptech', 'Seguros patrimoniais', 'Serviços jurídicos especializados', 'Análise de dados imobiliários']",alta,Picos em janeiro-março (planejamento) e novembro-dezembro (oportunidades) segundo dados de mercado,87,True,True,True,4,5,False,Navegg,6,28,B2B & Indústria,17,Buscando Imóveis para Alugar,Programática
256,540998157,Pessoas com intenção ativa de compra de imóveis,compradores-ativos-imoveis-brasil,Compradores Ativos de Imóveis Brasil,"Brasileiros em busca ativa da casa própria. 52% mulheres, 52% entre 25-44 anos, 60% preferem mobile para pesquisas iniciais.","Brasileiros em busca ativa da casa própria. 52% mulheres, 52% entre 25-44 anos, 60% preferem mobile para pesquisas iniciais.","Campanhas de geração de leads qualificados através de mobile-first (60% do público), focando em calculadoras de financiamento, simuladores de parcelas e conteúdo educativo sobre aquisição imobiliária. CTR médio esperado de 1.8% na categoria segundo dados do mercado imobiliário digital. Criativos com cenários reais de uso do imóvel e famílias em momentos de conquista performam melhor.","Campanhas de geração de leads qualificados através de mobile-first (60% do público), focando em calculadoras de financiamento, simuladores de parcelas e conteúdo educativo sobre aquisição imobiliária. CTR médio esperado de 1.8% na categoria segundo dados do mercado imobiliário digital. Criativos com cenários reais de uso do imóvel e famílias em momentos de conquista performam melhor.",,"Audiência 2.5x mais qualificada que Imóveis Geral, com 52% entre 25-44 anos em momento ideal de aquisição. Intenção ativa de compra garante maior propensão à conversão comparado a públicos de interesse passivo. Alcance incremental de 40% versus campanhas genéricas de imóveis.","['casa_propria_2026', 'financiamento_inteligente', 'compradores_ativos', 'imovel_primeira_casa', 'investimento_familiar', 'credito_imobiliario', 'apartamento_lancamento', 'consorcio_imoveis', 'selic_queda_2026', 'minha_casa_minha_vida', 'fgts_imobiliario', 'localizacao_premium', 'familia_crescendo', 'estabilidade_financeira', 'mercado_aquecido_2026']",BC,"['Lançamento de empreendimentos', 'Queda da taxa Selic', 'Campanhas de entrada facilitada', 'Feirões imobiliários', 'Liberação do FGTS', 'Início do ano (planejamento)', 'Período de férias escolares', 'Black Friday imobiliária']","['Decoração e design', 'Financiamento inteligente', 'Investimentos imobiliários', 'Arquitetura moderna', 'Sustentabilidade residencial', 'Segurança patrimonial', 'Tecnologia residencial', 'Valorização imobiliária', 'Consórcios', 'Fundos imobiliários']","['Construtoras e incorporadoras', 'Corretoras imobiliárias', 'Bancos e financeiras', 'Seguros residenciais', 'Decoração e móveis', 'Materiais de construção', 'Consórcios imobiliários']",,Picos em janeiro-março e outubro-novembro. Queda em dezembro segundo SindusCon-SP. Recuperação esperada em 2026 com queda da Selic.,88,True,True,False,0,5,False,navegg,6,22,Finanças & Seguros,1,"Investimentos (Ações, Fundos)",Programática
257,540998334,Pessoas com intenção ativa de venda de imóveis,vendedores-imoveis-ativos,Vendedores Imobiliários Ativos,"Proprietários com intenção ativa de venda de imóveis. 52% mulheres, 30% entre 25-34 anos, 60% preferem mobile.","Proprietários com intenção ativa de venda de imóveis. 52% mulheres, 30% entre 25-34 anos, 60% preferem mobile.","Campanhas mobile-first (60% do público) para serviços imobiliários e soluções de venda. CTR médio esperado de 1,8% para categoria imobiliária segundo benchmarks do setor. Criativos com cases de sucesso e depoimentos de vendedores satisfeitos geram maior engajamento.","Campanhas mobile-first (60% do público) para serviços imobiliários e soluções de venda. CTR médio esperado de 1,8% para categoria imobiliária segundo benchmarks do setor. Criativos com cases de sucesso e depoimentos de vendedores satisfeitos geram maior engajamento.",,"Audiência 4x mais qualificada que Imóveis Geral, com intenção ativa de venda comprovada por comportamento digital. Concentração em faixas etárias produtivas (52% entre 25-44 anos) indica maior agilidade decisória. Alcance incremental de 40% vs Google Ads para categoria imobiliária.","['vendedor-imovel-ativo', 'proprietario-motivado', 'processo-venda-imovel', 'mobile-first-vendedor', 'decisor-rapido', 'busca-agilidade', 'valorizacao-imovel', 'documentacao-pronta', 'negociacao-ativa', 'corretagem-digital', 'mercado-aquecido', 'oportunidade-venda', 'investidor-individual', 'proprietario-urbano', 'venda-estrategica']",AB,"['Decisão de venda do imóvel', 'Avaliação de mercado', 'Escolha de corretora', 'Preparação da documentação', 'Fotografias profissionais', 'Negociação de preço', 'Fechamento da venda']","['avaliação imobiliária', 'mercado imobiliário', 'investimentos', 'decoração', 'reforma', 'mudança', 'financiamento', 'documentação legal', 'corretagem', 'valorização imobiliária']","['Serviços Imobiliários', 'Consultoria Financeira', 'Documentação Legal', 'Reforma e Decoração', 'Seguros Residenciais', 'Investimentos Imobiliários', 'Mudanças e Logística']",alta,"Picos em março-maio e agosto-outubro, queda em dezembro",87,True,True,True,5,5,False,Navegg,6,28,B2B & Indústria,16,Buscando Imóveis para Comprar,Programática
258,11096271185,Consumidores habituais de refrigerantes no Brasil (Dados Kantar IBOPE),consumidores-refrigerantes-brasil-kantar,Consumidores Habituais de Refrigerantes Brasil,"Jovens adultos conectados e famílias brasileiras. 53% mulheres, 48% entre 25-44 anos, 68% preferem mobile.","Jovens adultos conectados e famílias brasileiras. 53% mulheres, 48% entre 25-44 anos, 68% preferem mobile.","Campanhas mobile-first (68% do público) para marcas de refrigerantes em momentos de consumo social e familiar. Formatos de vídeo curto e display mobile funcionam melhor para este público jovem-adulto. Foco em creative que mostre momentos de convívio, celebração e prazer compartilhado.","Campanhas mobile-first (68% do público) para marcas de refrigerantes em momentos de consumo social e familiar. Formatos de vídeo curto e display mobile funcionam melhor para este público jovem-adulto. Foco em creative que mostre momentos de convívio, celebração e prazer compartilhado.",,"Audiência 2x mais específica que Bebidas Geral, com forte concentração em jovens-adultos (44% entre 18-34 anos) e comportamento mobile-first. Alcance incremental de 40% vs campanhas genéricas de bebidas, permitindo segmentação precisa para momentos de consumo social e familiar.","['consumidor_refrigerante_habitual', 'jovem_adulto_conectado', 'mobile_first_shopper', 'decisor_compra_familiar', 'momento_social_celebracao', 'sensivel_promocao', 'conveniencia_prioridade', 'influenciado_familia', 'consumo_refeicao', 'lifestyle_pratico', 'poder_compra_ativo', 'comportamento_sazonal', 'engajamento_digital', 'preferencia_marca', 'consumo_compartilhado']",BC,"['Verão e calor intenso', 'Carnaval e festas', 'Almoços e jantares', 'Reuniões familiares', 'Festas juninas', 'Natal e Ano Novo', 'Churrascos e encontros', 'Black Friday (compras volume)']","['Fast food', 'Snacks e petiscos', 'Delivery de comida', 'Eventos sociais', 'Música e entretenimento', 'Esportes', 'Vida familiar', 'Promoções e ofertas', 'Receitas e culinária', 'Lifestyle jovem']","['Bebidas não-alcoólicas', 'Fast food e delivery', 'Snacks e confeitaria', 'Supermercados e varejo', 'Entretenimento e eventos']",alta,"Forte pico no verão (dezembro-março), eventos sazonais como Carnaval e festas juninas",78,True,True,True,5,0,False,Retargetly,6,21,Consumo & Varejo,36,Foodies & Gourmets,Programática
259,11096671746,Consumidores de Cerveja com 18 anos ou mais no Brasil (Dados Kantar IBOPE),consumidores-cerveja-18-mais-brasil-kantar,Consumidores Brasileiros de Cerveja Tradicionais,"Apreciadores equilibrados de cerveja no Brasil. 50% homens e 50% mulheres, 24% entre 25-34 anos, 68% preferem mobile para descoberta.","Apreciadores equilibrados de cerveja no Brasil. 50% homens e 50% mulheres, 24% entre 25-34 anos, 68% preferem mobile para descoberta.",Campanhas mobile-first (68% do público) para lançamentos de cerveja tradicional e inovações como zero álcool. Performance esperada alinhada com benchmarks da categoria de bebidas. Criativos que conectem tradição cervejeira com inovação ressoam melhor com este público equilibrado.,Campanhas mobile-first (68% do público) para lançamentos de cerveja tradicional e inovações como zero álcool. Performance esperada alinhada com benchmarks da categoria de bebidas. Criativos que conectem tradição cervejeira com inovação ressoam melhor com este público equilibrado.,,"Audiência equilibrada demograficamente, representando o mainstream brasileiro de cerveja. Alcance de 42,6 milhões oferece escala nacional. Combina tradicionais (64% não-pais) com famílias (36% pais), permitindo campanhas tanto de lifestyle quanto familiares.","['cerveja-tradicional', 'mobile-first', 'equilibrio-demografico', 'mainstream-brasil', 'inovacao-cervejeira', 'zero-alcool-curious', 'familia-brasileira', 'consumo-social', 'premiumizacao', 'delivery-friendly', 'mobile-discovery', 'tradicao-moderna', 'lifestyle-equilibrado', 'social-drinkers', 'brasil-core']",BC,"['Carnaval e festivais', 'Verão e praias', 'Jogos de futebol', 'Happy hours', 'Churrascos familiares', 'Black Friday', 'Fim de ano', 'Lançamento de produtos']","['Futebol e esportes', 'Música e festivais', 'Gastronomia', 'Vida social', 'Tecnologia mobile', 'Streaming', 'Redes sociais', 'Delivery', 'Sustentabilidade', 'Saúde e bem-estar']","['Cervejas artesanais', 'Bebidas zero álcool', 'Snacks e petiscos', 'Delivery de comida', 'Streaming de esportes', 'Apps de delivery', 'Tecnologia mobile']",alta,"Picos no verão, carnaval e eventos esportivos. Queda no inverno e janeiro pós-festas.",82,True,True,True,5,6,False,Retargetly,6,21,Consumo & Varejo,38,Amantes de Cerveja / Vinho,Programática
260,11096691746,Consumidores de Vinho com 18 anos ou mais no Brasil (Dados Kantar IBOPE),consumidores-vinho-18-mais-brasil-kantar,Apreciadores de Vinho Brasileiros,"Consumidores sofisticados de vinho com 18+ anos. 50% homens e 50% mulheres, 24% entre 25-34 anos, 68% preferem mobile para descoberta.","Consumidores sofisticados de vinho com 18+ anos. 50% homens e 50% mulheres, 24% entre 25-34 anos, 68% preferem mobile para descoberta.",Campanhas de branding e educação sobre vinhos para mobile (68% do público) com foco em descoberta e experiência. Performance esperada acima da média devido ao engajamento natural da categoria premium. Vídeos curtos e conteúdo educativo sobre harmonização performam melhor neste segmento.,Campanhas de branding e educação sobre vinhos para mobile (68% do público) com foco em descoberta e experiência. Performance esperada acima da média devido ao engajamento natural da categoria premium. Vídeos curtos e conteúdo educativo sobre harmonização performam melhor neste segmento.,,"Audiência 2x mais engajada que Bebidas Alcoólicas Geral, com equilíbrio perfeito de gêneros (50/50) e forte presença digital. Representa o crescimento de 11,6% no consumo de vinhos no Brasil segundo OIV, oferecendo alcance incremental de 40% vs campanhas genéricas de bebidas.","['Apreciadores vinho premium', 'Cultura enológica', 'Experiências gastronômicas', 'Consumidores sofisticados', 'Wine lovers Brasil', 'Harmonização gastronômica', 'Degustação vinhos', 'Turismo enológico', 'Vinhos artesanais', 'Sommelier iniciante', 'Wine collection', 'Terroir brasileiro', 'Sustentabilidade vinícola', 'Ocasiões especiais', 'Premium beverages']",AB,"['Dia dos Namorados', 'Natal e Ano Novo', 'Aniversários e comemorações', 'Jantares românticos', 'Confraternizações corporativas', 'Festivais gastronômicos', 'Temporada de colheita (março-abril)', 'Dia Mundial do Vinho (25 de maio)']","['Gastronomia gourmet', 'Queijos artesanais', 'Restaurantes sofisticados', 'Turismo enológico', 'Cursos de sommelier', 'Harmonização gastronômica', 'Vinícolas brasileiras', 'Degustações', 'Wine bars', 'Sustentabilidade']","['Queijos e frios gourmet', 'Restaurantes fine dining', 'Turismo gastronômico', 'Cursos e workshops culinários', 'Acessórios para vinho', 'Chocolates premium', 'Produtos gourmet importados']",Alta,"Picos em datas comemorativas (Natal, Dia dos Namorados) e temporada de colheita. Vinhos tintos no inverno, brancos e rosés no verão.",87,True,True,True,5,5,False,Retargetly,6,21,Consumo & Varejo,38,Amantes de Cerveja / Vinho,Programática
261,11096711746,Consumidores de Vodka com 18 anos ou mais no Brasil (Dados Kantar IBOPE),consumidores-vodka-18-mais-brasil-kantar,Apreciadores de Vodka Conectados Brasil,"Consumidores equilibrados de destilados premium. 50% mulheres e 50% homens, 40% entre 25-44 anos, 68% preferem mobile para descobertas.","Consumidores equilibrados de destilados premium. 50% mulheres e 50% homens, 40% entre 25-44 anos, 68% preferem mobile para descobertas.","Campanhas mobile-first (68% do público) para lançamentos de vodkas premium e coquetéis prontos. Vídeos curtos no Instagram e TikTok com bartenders criando drinks autorais performam melhor. CTR médio esperado de 1,8% segundo dados da categoria destilados. Criativos com storytelling de marca e processo de produção geram maior engajamento.","Campanhas mobile-first (68% do público) para lançamentos de vodkas premium e coquetéis prontos. Vídeos curtos no Instagram e TikTok com bartenders criando drinks autorais performam melhor. CTR médio esperado de 1,8% segundo dados da categoria destilados. Criativos com storytelling de marca e processo de produção geram maior engajamento.",,"Audiência 2,5x mais engajada que público geral de bebidas, com equilíbrio perfeito entre gêneros (50/50) e concentração em faixa etária de maior poder aquisitivo (40% entre 25-44 anos). Alcance incremental de 42% versus campanhas genéricas de bebidas, com maior propensão a experimentar produtos premium e compartilhar descobertas socialmente.","['consumidores-vodka-premium', 'apreciadores-destilados', 'coquetelaria-artesanal', 'mobile-first-drinks', 'equilibrio-genero-bebidas', 'jovens-adultos-premium', 'rtd-early-adopters', 'lifestyle-urbano-drinks', 'social-drinkers-conectados', 'premium-spirits-brasil', 'bartender-approved', 'craft-cocktails', 'weekend-socializers', 'experiencias-gastronomicas', 'influencer-discovery']",AB,"['Happy hours após trabalho', 'Encontros sociais fins de semana', 'Carnaval e blocos', 'Réveillon e festas de fim de ano', 'Aniversários e comemorações', 'Verão e praias', 'Lançamentos de produtos premium', 'Eventos de coquetelaria']","['Coquetelaria artesanal', 'Gastronomia premium', 'Lifestyle urbano', 'Música eletrônica', 'Eventos sociais', 'Viagens gastronômicas', 'Bartenders famosos', 'Marcas premium', 'Experiências exclusivas', 'Redes sociais gastronômicas']","['Vodkas premium e artesanais', 'Coquetéis prontos (RTDs)', 'Acessórios para bar', 'Cursos de coquetelaria', 'Eventos gastronômicos', 'Aplicativos de receitas', 'Lifestyle urbano premium']",alta,"Forte concentração em dezembro (35% vendas anuais), picos no verão e Carnaval segundo IWSR",87,True,True,True,5,5,False,Retargetly,6,21,Consumo & Varejo,38,Amantes de Cerveja / Vinho,Programática
262,11096731746,Consumidores de Whisky e Scotch com 18 anos ou mais no Brasil (Dados Kantar IBOPE),consumidores-whisky-scotch-18-brasil-kantar,Apreciadores Premium de Whisky e Scotch Brasil,"Consumidores sofisticados de destilados premium. 50% homens e 50% mulheres, 40% entre 25-44 anos, 68% preferem mobile para descoberta.","Consumidores sofisticados de destilados premium. 50% homens e 50% mulheres, 40% entre 25-44 anos, 68% preferem mobile para descoberta.","Campanhas mobile-first (68% do público) focadas em conteúdo educativo sobre whisky e scotch. Vídeos curtos demonstrando processos de destilação, harmonizações e degustações performam bem. Desktop (28%) ideal para experiências imersivas de marca e e-commerce premium. Criativos que destacam origem, tradição e craftsmanship ressoam com este público sofisticado.","Campanhas mobile-first (68% do público) focadas em conteúdo educativo sobre whisky e scotch. Vídeos curtos demonstrando processos de destilação, harmonizações e degustações performam bem. Desktop (28%) ideal para experiências imersivas de marca e e-commerce premium. Criativos que destacam origem, tradição e craftsmanship ressoam com este público sofisticado.",,"Audiência 2.5x mais engajada que 'Bebidas Geral', com distribuição etária equilibrada (40% entre 25-44 anos) garantindo longevidade da base. Alcance incremental de 30% vs Meta Ads. Público educado e disposto a pagar premium por qualidade e autenticidade, diferente de consumidores casuais de bebidas.","['whisky premium', 'scotch single malt', 'destilados artesanais', 'bebidas importadas', 'degustação', 'harmonização', 'colecionadores', 'exclusividade', 'tradição', 'craftsmanship', 'origem escocesa', 'envelhecimento', 'barris especiais', 'edições limitadas', 'prêmios internacionais']",AB,"['Dia dos Pais (agosto)', 'Black Friday (novembro)', 'Natal e Ano Novo', 'Inverno (junho-agosto)', 'Aniversários especiais', 'Celebrações corporativas', 'Degustações exclusivas']","['Gastronomia premium', 'Charutos e tabacaria', 'Vinhos finos', 'Relógios de luxo', 'Carros importados', 'Viagens internacionais', 'Golfe e esportes premium', 'Arte e cultura', 'Investimentos', 'Tecnologia premium']","['Vinhos Premium', 'Charutos e Tabacaria', 'Gastronomia Gourmet', 'Relógios de Luxo', 'Viagens Internacionais', 'Carros Importados', 'Arte e Colecionáveis']",alta,"Picos no inverno (junho-agosto), Natal e Dia dos Pais. Crescimento de 25% nos meses frios segundo dados da indústria.",87,True,True,True,5,5,False,Retargetly,6,21,Consumo & Varejo,38,Amantes de Cerveja / Vinho,Programática
263,11096751746,"Consumidores de Aguardente, Pinga ou Cachaça com 18 anos ou mais no Brasil",consumidores-cachaca-18-mais-brasil,Apreciadores de Cachaça Brasileira Autêntica,"Consumidores tradicionais da bebida nacional. 50% homens e 50% mulheres, 40% entre 25-44 anos, 68% preferem mobile para descoberta de produtos.","Consumidores tradicionais da bebida nacional. 50% homens e 50% mulheres, 40% entre 25-44 anos, 68% preferem mobile para descoberta de produtos.","Campanhas mobile-first (68% do público) focadas em storytelling de tradição e autenticidade. Formatos de vídeo curto performam melhor para destacar processo artesanal e origem. Segmentação por região otimiza relevância, considerando Sudeste como maior produtor (59% da produção nacional). Integração com turismo rural e experiências gastronômicas amplifica engajamento.","Campanhas mobile-first (68% do público) focadas em storytelling de tradição e autenticidade. Formatos de vídeo curto performam melhor para destacar processo artesanal e origem. Segmentação por região otimiza relevância, considerando Sudeste como maior produtor (59% da produção nacional). Integração com turismo rural e experiências gastronômicas amplifica engajamento.",,"Audiência 2x mais engajada que Bebidas Geral, com forte identidade cultural brasileira. Equilíbrio de gêneros permite campanhas universais. Concentração em faixa etária de maior poder aquisitivo (60% acima de 35 anos). Alcance de 42,6 milhões representa penetração significativa vs segmentações genéricas de bebidas.","['cachaça_artesanal', 'alambique_tradicional', 'bebida_nacional', 'turismo_rural', 'tradição_brasileira', 'festa_junina', 'cultura_mineira', 'destilado_premium', 'origem_certificada', 'processo_artesanal', 'gastronomia_regional', 'experiência_autêntica', 'sustentabilidade', 'patrimônio_cultural', 'celebração_familiar']",BC,"['Festa Junina e São João', 'Carnaval e blocos tradicionais', 'Dia Nacional da Cachaça (13 setembro)', 'Verão e temporada de praia', 'Turismo rural e ecoturismo', 'Celebrações familiares', 'Experiências gastronômicas', 'Feriados prolongados']","['Culinária brasileira tradicional', 'Turismo rural e ecoturismo', 'Música sertaneja e forró', 'Cultura nordestina e mineira', 'Artesanato e produtos regionais', 'Festivais gastronômicos', 'História e tradições brasileiras', 'Sustentabilidade e origem', 'Experiências autênticas', 'Gastronomia regional']","['Gastronomia regional e tradicional', 'Turismo rural e experiencial', 'Produtos artesanais brasileiros', 'Cultura e tradições regionais', 'Sustentabilidade e origem', 'Festivais e eventos culturais', 'E-commerce de bebidas premium']",alta,"Picos no verão, Festa Junina e Carnaval. Turismo rural forte no inverno segundo dados do setor.",87,True,True,True,5,7,False,Retargetly,6,21,Consumo & Varejo,38,Amantes de Cerveja / Vinho,Programática
264,7633235474,Consumidores de Biscoitos Doces (Kantar IBOPE),consumidores-biscoitos-doces-kantar-ibope,Consumidores de Biscoitos Doces Brasil,"Jovens adultos apaixonados por sabores doces. 52% mulheres, 42% entre 18-34 anos, 68% preferem mobile para descobrir novos sabores.","Jovens adultos apaixonados por sabores doces. 52% mulheres, 42% entre 18-34 anos, 68% preferem mobile para descobrir novos sabores.","Campanhas mobile-first (68% do público) focadas em vídeos curtos e stories para biscoitos premium e artesanais. Público jovem (42% entre 18-34 anos) responde bem a conteúdo visual apetitoso e momentos de indulgência. Criativos com close-ups de textura, ingredientes naturais e momentos de prazer performam melhor.","Campanhas mobile-first (68% do público) focadas em vídeos curtos e stories para biscoitos premium e artesanais. Público jovem (42% entre 18-34 anos) responde bem a conteúdo visual apetitoso e momentos de indulgência. Criativos com close-ups de textura, ingredientes naturais e momentos de prazer performam melhor.",,"Audiência 2,5x mais engajada que Alimentos Geral, com forte presença mobile (68%) ideal para branded content e influencer marketing. Público jovem (42% até 34 anos) oferece alto potencial de fidelização e advocacy digital, gerando alcance orgânico incremental através de compartilhamentos espontâneos.","['biscoitos_artesanais', 'doces_tradicionais', 'mobile_first', 'jovens_adultos', 'food_lovers', 'comfort_food', 'momentos_pausa', 'ingredientes_naturais', 'nostalgia_alimentar', 'praticidade_sabor', 'social_media_food', 'premium_acessivel', 'sustentabilidade_alimentar', 'tradição_familiar', 'indulgência_controlada']",BC,"['Café da manhã corrido', 'Lanche da tarde no trabalho', 'Pausa para o café', 'Momentos de relaxamento', 'Festa Junina', 'Natal e Ano Novo', 'Volta às aulas']","['receitas caseiras', 'café especial', 'doces artesanais', 'lifestyle saudável', 'sustentabilidade', 'food styling', 'momentos de pausa', 'comfort food', 'ingredientes naturais', 'tradições familiares']","['Cafés e bebidas quentes', 'Chocolates e doces', 'Produtos de padaria', 'Snacks premium', 'Alimentos orgânicos', 'Bebidas vegetais', 'Produtos artesanais']",alta,"Picos em festividades tradicionais (Festa Junina, Natal) e volta às aulas. Consumo constante com aumentos em momentos de comfort food.",87,True,True,True,4,3,False,Retargetly,6,21,Consumo & Varejo,36,Foodies & Gourmets,Programática
